material_id,date,inventory_quantity,plant_id,country
8800862,2024-09-01,8065.291033066489,44005283,Bangladesh
8800863,2021-08-01,590.9680194442248,44005285,Pakistan
8800871,2023-06-01,2468.57305986266,44005289,Pakistan
8800865,2021-12-01,3353.844483373977,44005281,India
8800871,2024-06-01,1828.8080939772556,44005286,Bangladesh
8800866,2022-09-01,7228.72464992764,44005284,India
8800863,2022-03-01,3336.3610272213405,44005280,Bangladesh
8800868,2022-12-01,5725.029562834386,44005282,Turkey
8800870,2020-11-01,3476.956837962976,44005284,Pakistan
8800863,2024-04-01,3553.8456868290505,44005280,Turkey
8800865,2022-09-01,15869.747011547715,44005287,Bangladesh
8800862,2022-09-01,9099.380783046427,44005280,Turkey
8800866,2023-07-01,1394.82538397407,44005280,Pakistan
8800871,2021-07-01,2494.275085585841,44005284,Bangladesh
8800869,2023-07-01,1159.8411020900871,44005285,Pakistan
8800866,2022-08-01,1337.0194351166258,44005287,Pakistan
8800864,2023-03-01,35801.517362886574,44005281,Pakistan
8800871,2022-09-01,15454.854350269361,44005287,Pakistan
8800869,2022-08-01,1367.5719535802443,44005281,Turkey
8800871,2021-07-01,2594.2323353604643,44005280,Pakistan
8800870,2021-10-01,3190.6114787990523,44005280,India
8800871,2020-07-01,1756.92237142,44005280,Bangladesh
8800868,2020-07-01,6380.998963957488,44005280,India
8800862,2024-04-01,7171.093551100129,44005289,Bangladesh
8800863,2023-02-01,580.9248228794188,44005283,India
8800862,2024-10-01,6501.480683767773,44005280,Turkey
8800862,2024-05-01,6613.835482960759,44005285,Bangladesh
8800866,2021-07-01,1412.664140565636,44005285,Bangladesh
8800868,2024-08-01,5456.848369743332,44005281,India
8800868,2021-01-01,7600.380624055815,44005282,India
8800866,2020-11-01,6620.712986998013,44005289,Pakistan
8800866,2024-07-01,1319.9379660188247,44005288,Bangladesh
8800865,2022-02-01,2807.8522197331904,44005282,Turkey
8800863,2023-04-01,3252.1728272993605,44005281,Pakistan
8800863,2024-03-01,2199.8601379684387,44005282,Bangladesh
8800868,2023-06-01,4130.582264675708,44005284,Pakistan
8800865,2020-01-01,3178.4366237095855,44005285,Bangladesh
8800868,2020-06-01,5968.116922581785,44005282,India
8800871,2021-06-01,2043.0899124438868,44005288,Pakistan
8800868,2022-05-01,31266.51812473036,44005285,Pakistan
8800866,2020-02-01,1165.2263114803568,44005283,India
8800868,2023-05-01,39002.270209409195,44005284,Pakistan
8800867,2024-06-01,291.20578893908646,44005281,Pakistan
8800867,2020-10-01,2160.8409411433313,44005282,Bangladesh
8800869,2023-04-01,5379.242092848293,44005286,Bangladesh
8800862,2024-03-01,7666.036970493341,44005286,Pakistan
8800869,2022-12-01,1212.2405196085956,44005282,India
8800868,2023-03-01,37715.611284942424,44005283,Bangladesh
8800871,2021-05-01,12297.668895611194,44005281,India
8800865,2020-08-01,2272.8223519905405,44005284,Turkey
8800862,2020-05-01,5402.635770599107,44005289,Bangladesh
8800869,2022-02-01,979.6368295968766,44005282,India
8800864,2023-11-01,31682.486731227837,44005280,Pakistan
8800871,2023-04-01,13771.129752662882,44005282,Pakistan
8800866,2023-05-01,6905.153613384911,44005286,Bangladesh
8800871,2020-09-01,14461.42122800934,44005288,Pakistan
8800867,2024-11-01,1417.5919284208478,44005289,Bangladesh
8800867,2024-10-01,1738.4196894091942,44005281,Pakistan
8800866,2023-05-01,6173.484210666577,44005289,Bangladesh
8800862,2023-06-01,1058.6139801088732,44005283,Pakistan
8800870,2022-06-01,532.6228074034868,44005288,Pakistan
8800865,2020-09-01,16729.727557682178,44005283,India
8800866,2022-06-01,1096.9168510897623,44005280,Pakistan
8800865,2023-08-01,2347.538107514897,44005283,Turkey
8800867,2023-04-01,2112.9610784910546,44005282,Turkey
8800868,2021-02-01,7417.052559749249,44005283,Pakistan
8800863,2023-04-01,3430.8083999774685,44005282,Pakistan
8800867,2023-01-01,318.71561632552596,44005288,Pakistan
8800864,2022-03-01,26342.496833267953,44005288,Bangladesh
8800870,2024-04-01,3972.595426343392,44005287,Pakistan
8800870,2024-06-01,578.8843441889755,44005282,Bangladesh
8800862,2023-04-01,7783.203030914637,44005281,Pakistan
8800869,2024-07-01,1420.1800363083717,44005286,Bangladesh
8800862,2021-07-01,1016.0960292411442,44005282,Bangladesh
8800870,2024-03-01,4349.503631271706,44005286,Bangladesh
8800864,2023-04-01,34181.28451709986,44005280,Pakistan
8800863,2022-09-01,3217.0882238634435,44005287,Bangladesh
8800867,2021-03-01,1649.0108476271969,44005280,Turkey
8800870,2023-10-01,3233.901197564677,44005284,Bangladesh
8800871,2022-09-01,15744.115337202342,44005281,Pakistan
8800867,2024-02-01,286.78445296547864,44005285,Bangladesh
8800871,2022-04-01,8846.179409143817,44005284,India
8800862,2020-07-01,1444.8451743907253,44005280,India
8800863,2022-05-01,3440.1006734929547,44005287,Pakistan
8800863,2022-03-01,2338.454959786451,44005282,Pakistan
8800865,2021-03-01,16772.300391394834,44005288,Pakistan
8800866,2020-12-01,1151.5689331921478,44005282,Pakistan
8800867,2023-08-01,286.71452333908724,44005289,Bangladesh
8800869,2022-08-01,1027.6327367195508,44005282,Bangladesh
8800862,2024-05-01,6172.836080244265,44005284,Bangladesh
8800867,2023-06-01,308.3654317404835,44005280,India
8800866,2022-10-01,6654.124797670882,44005286,Pakistan
8800871,2020-01-01,2259.4789873350915,44005283,Bangladesh
8800869,2023-05-01,5935.803263133672,44005288,Bangladesh
8800863,2022-05-01,3832.6935899432356,44005284,India
8800862,2023-01-01,1456.0884628060762,44005284,Bangladesh
8800871,2023-10-01,12912.02048873578,44005281,Pakistan
8800869,2023-10-01,7529.765631780248,44005284,Bangladesh
8800869,2021-06-01,1367.6493317530164,44005289,Bangladesh
8800867,2020-12-01,317.6166555225475,44005284,Pakistan
8800869,2021-12-01,823.7414154518036,44005282,Bangladesh
8800862,2022-02-01,1022.911565959164,44005285,Pakistan
8800870,2020-07-01,681.0280536561253,44005282,Pakistan
8800871,2022-10-01,16603.80188037757,44005287,Bangladesh
8800862,2023-09-01,7551.396499603523,44005280,Pakistan
8800868,2020-12-01,5188.225830058742,44005284,Bangladesh
8800871,2023-08-01,2848.736392176498,44005287,Bangladesh
8800863,2021-12-01,536.0766019007045,44005287,Pakistan
8800866,2020-12-01,1052.215044003235,44005288,Pakistan
8800871,2022-03-01,13291.94023826674,44005289,Bangladesh
8800862,2024-11-01,5395.666981661438,44005280,Pakistan
8800865,2022-12-01,2019.663420752439,44005282,Bangladesh
8800869,2021-12-01,1091.6696354251003,44005280,India
8800862,2021-07-01,1328.4384777172309,44005284,Turkey
8800870,2020-09-01,3071.9251777972954,44005284,Bangladesh
8800865,2021-07-01,2955.6181008328103,44005286,Pakistan
8800864,2020-04-01,45039.979961617864,44005282,India
8800871,2024-01-01,2331.539738394431,44005283,Pakistan
8800870,2022-02-01,538.4723026825466,44005283,Turkey
8800866,2022-01-01,1132.6101581775185,44005284,India
8800862,2020-06-01,1111.2086460411397,44005284,Bangladesh
8800869,2020-10-01,5758.857529307652,44005284,India
8800867,2021-04-01,1571.745951247193,44005285,Pakistan
8800863,2024-11-01,2511.2500322888263,44005282,Pakistan
8800867,2024-08-01,278.38294671583037,44005282,Turkey
8800870,2021-02-01,559.4161979717535,44005283,Bangladesh
8800866,2023-09-01,6460.060033206933,44005280,India
8800869,2024-04-01,7094.3323425012095,44005284,Bangladesh
8800867,2022-12-01,266.34487772757484,44005281,Bangladesh
8800871,2022-07-01,2510.562783664587,44005281,Bangladesh
8800863,2022-01-01,774.4812011376418,44005284,Pakistan
8800871,2024-01-01,2847.183045083488,44005286,Bangladesh
8800871,2020-04-01,15022.035233525407,44005287,Pakistan
8800871,2021-02-01,2370.0538509271296,44005281,Bangladesh
8800867,2024-09-01,1476.338959998382,44005282,Bangladesh
8800871,2022-04-01,13217.207441360033,44005280,Bangladesh
8800862,2024-07-01,1202.5433632742665,44005286,Bangladesh
8800866,2021-06-01,1209.9391292507694,44005284,India
8800863,2021-07-01,426.40647242928577,44005287,Bangladesh
8800870,2024-03-01,4111.070999453721,44005284,India
8800868,2020-02-01,5622.690731232384,44005286,Bangladesh
8800870,2024-05-01,2554.1593509429485,44005281,India
8800869,2020-12-01,1424.7359431157877,44005281,Pakistan
8800864,2024-01-01,7056.291195410919,44005282,India
8800871,2020-03-01,14180.624096286088,44005289,Bangladesh
8800871,2021-08-01,2491.4849123319027,44005285,Bangladesh
8800863,2022-06-01,519.0297837686289,44005282,Pakistan
8800863,2022-04-01,3782.218907209861,44005281,Bangladesh
8800870,2020-03-01,3477.4629805022123,44005287,Pakistan
8800867,2021-06-01,318.722125212852,44005288,Bangladesh
8800869,2020-03-01,6579.347709537589,44005285,Bangladesh
8800863,2020-08-01,518.229987140194,44005287,Bangladesh
8800871,2020-01-01,2847.4869685517756,44005283,Turkey
8800867,2020-11-01,2079.3565194309404,44005287,Bangladesh
8800868,2021-05-01,38904.76553712369,44005286,Pakistan
8800868,2024-12-01,5485.579046784384,44005288,Pakistan
8800865,2021-10-01,21916.19364871016,44005285,Pakistan
8800871,2024-01-01,2490.0159747979924,44005280,Pakistan
8800870,2023-02-01,606.5970258228807,44005282,Pakistan
8800865,2024-11-01,17907.390587284488,44005284,Pakistan
8800870,2024-11-01,3208.192383438011,44005284,Turkey
8800863,2021-12-01,494.5500759240888,44005280,Bangladesh
8800865,2021-08-01,2133.1584982487566,44005284,Turkey
8800865,2022-03-01,11791.968082543044,44005280,India
8800868,2023-11-01,38709.034048645706,44005282,Turkey
8800867,2024-11-01,1711.826047185868,44005288,Pakistan
8800870,2021-07-01,638.3986878497366,44005280,Bangladesh
8800866,2022-07-01,1498.4545814967057,44005284,Bangladesh
8800870,2021-10-01,2409.043061448963,44005280,Turkey
8800865,2020-09-01,11175.32216930507,44005289,Pakistan
8800867,2022-12-01,230.34647906076393,44005282,Pakistan
8800871,2023-06-01,2022.9338899415195,44005283,Bangladesh
8800869,2023-01-01,1000.1422635045855,44005283,Bangladesh
8800867,2024-06-01,313.13083613443644,44005281,Bangladesh
8800868,2023-06-01,6806.7961371881765,44005282,India
8800863,2020-11-01,3838.6963401876037,44005281,Bangladesh
8800866,2023-02-01,1222.6615138862448,44005280,Turkey
8800871,2020-12-01,2082.2272605690014,44005283,Turkey
8800868,2024-10-01,41296.06817363511,44005280,Turkey
8800869,2024-08-01,1312.999061426055,44005286,Bangladesh
8800870,2023-04-01,3234.3431992117257,44005282,Pakistan
8800864,2021-09-01,27627.084370800236,44005284,Bangladesh
8800866,2024-06-01,1430.4158942093359,44005283,India
8800867,2024-06-01,307.02033324210015,44005289,Bangladesh
8800862,2021-12-01,1168.5885819530877,44005284,India
8800867,2020-04-01,1332.7673183684187,44005289,Pakistan
8800868,2022-11-01,39919.78244405915,44005284,Turkey
8800871,2024-11-01,13845.957539728815,44005288,Bangladesh
8800871,2024-10-01,14699.691949885137,44005280,Pakistan
8800868,2021-08-01,5888.356401134959,44005282,India
8800868,2020-02-01,6224.422178694475,44005281,Bangladesh
8800870,2021-05-01,3634.5634733377415,44005282,Turkey
8800866,2023-03-01,9797.036229019854,44005288,Pakistan
8800871,2024-08-01,2898.8140635573673,44005289,Bangladesh
8800870,2023-01-01,624.7693825039289,44005283,India
8800867,2023-10-01,2068.038131731908,44005281,Bangladesh
8800867,2022-03-01,1637.2526143038838,44005280,Bangladesh
8800864,2024-07-01,7836.636428928739,44005281,India
8800865,2021-10-01,19107.298031800125,44005287,Pakistan
8800869,2020-11-01,6868.53177608247,44005284,India
8800870,2024-12-01,465.6948722186497,44005288,Pakistan
8800867,2024-05-01,1748.0066683382624,44005286,Pakistan
8800864,2021-07-01,6496.433425451705,44005286,Pakistan
8800871,2023-06-01,1770.3820573146984,44005289,Bangladesh
8800862,2023-05-01,8192.538495915505,44005287,Bangladesh
8800862,2022-12-01,1120.8024964595506,44005289,Bangladesh
8800868,2024-10-01,30435.722758547243,44005281,Pakistan
8800868,2022-09-01,29641.545791963792,44005283,India
8800869,2021-08-01,1200.9042248290325,44005283,Bangladesh
8800869,2020-11-01,6462.981391819651,44005281,Bangladesh
8800865,2022-01-01,2882.532875412309,44005280,Pakistan
8800862,2020-04-01,8518.85696166769,44005281,Turkey
8800863,2023-06-01,478.6317888905559,44005280,Pakistan
8800870,2021-03-01,3191.4248801934614,44005282,Pakistan
8800865,2022-02-01,1880.5829033368416,44005283,India
8800869,2023-08-01,1232.2260952422027,44005286,Pakistan
8800863,2024-06-01,496.57291174166704,44005287,Bangladesh
8800864,2022-03-01,46085.54164517237,44005280,India
8800866,2024-04-01,8151.988284497826,44005289,Pakistan
8800867,2024-07-01,393.1207265529413,44005280,Turkey
8800866,2021-06-01,1221.1390288996972,44005285,Bangladesh
8800869,2021-08-01,1376.3928146879007,44005284,India
8800862,2021-01-01,1316.7821248065911,44005283,Pakistan
8800862,2022-04-01,6442.560072663154,44005280,Turkey
8800870,2022-12-01,648.5558001083652,44005281,Bangladesh
8800869,2022-12-01,1135.7069175817553,44005282,Pakistan
8800867,2022-01-01,313.9266115950646,44005281,India
8800869,2024-09-01,8356.076989988691,44005282,India
8800871,2021-12-01,2450.3502950889624,44005281,Turkey
8800862,2022-04-01,5556.179517020459,44005281,Pakistan
8800864,2021-03-01,30836.231492829953,44005282,Pakistan
8800870,2023-03-01,4334.116736354209,44005285,Pakistan
8800868,2024-07-01,5366.912386022143,44005280,Bangladesh
8800868,2020-03-01,36023.29892656389,44005283,India
8800862,2022-08-01,1129.4190801316327,44005289,Bangladesh
8800862,2023-10-01,5426.711850190903,44005289,Bangladesh
8800866,2022-02-01,1057.652649150205,44005284,Turkey
8800867,2023-03-01,1933.879248625814,44005286,Bangladesh
8800868,2024-05-01,25145.159028201597,44005281,Turkey
8800863,2022-02-01,540.6735852981299,44005280,Bangladesh
8800865,2022-12-01,2527.0479737557616,44005284,India
8800869,2024-02-01,938.3768989188146,44005280,India
8800869,2023-12-01,799.3684612366256,44005280,Bangladesh
8800868,2020-11-01,44649.13432231543,44005281,Turkey
8800868,2023-05-01,41211.71129701048,44005287,Pakistan
8800864,2023-02-01,6025.445646857323,44005287,Bangladesh
8800870,2021-05-01,2437.6543752440816,44005284,India
8800866,2024-07-01,1015.5572812764883,44005283,Turkey
8800866,2023-01-01,1298.1390128153944,44005281,Pakistan
8800864,2024-01-01,6471.467665264798,44005280,Bangladesh
8800871,2023-09-01,12366.248045255206,44005284,India
8800864,2024-12-01,5830.134544668134,44005280,Turkey
8800866,2023-08-01,1244.1677457984172,44005284,Pakistan
8800870,2021-10-01,3753.217169669531,44005286,Pakistan
8800866,2021-05-01,7858.768097066108,44005282,Turkey
8800870,2023-09-01,2024.625347795377,44005286,Pakistan
8800863,2024-04-01,3070.675019501194,44005289,Pakistan
8800863,2024-05-01,2961.5514222858014,44005281,India
8800866,2022-04-01,4790.898490090284,44005283,India
8800862,2022-02-01,1362.095485624247,44005283,Pakistan
8800870,2021-11-01,4341.939579703781,44005281,India
8800865,2023-10-01,9524.016601133348,44005281,India
8800865,2020-01-01,3088.7585079438854,44005289,Bangladesh
8800865,2022-10-01,11704.796631664518,44005282,Bangladesh
8800863,2020-03-01,3235.4828235230348,44005282,Bangladesh
8800863,2022-10-01,3743.3186088498855,44005283,Bangladesh
8800864,2021-01-01,7018.320216093183,44005284,Turkey
8800868,2024-01-01,6060.185330288879,44005284,Bangladesh
8800868,2020-08-01,7369.347899445003,44005285,Bangladesh
8800866,2023-03-01,8499.222270673114,44005284,India
8800871,2020-04-01,11616.95275921475,44005287,Bangladesh
8800868,2024-07-01,6433.917540582193,44005281,Turkey
8800869,2023-11-01,4590.3526457667385,44005285,Bangladesh
8800871,2020-10-01,14694.54301708426,44005281,India
8800868,2020-02-01,4444.513183660996,44005283,India
8800869,2022-12-01,1254.7766649864811,44005280,Pakistan
8800867,2023-05-01,1875.0249220240967,44005288,Bangladesh
8800866,2021-08-01,1234.486812301166,44005288,Bangladesh
8800866,2024-09-01,5637.525725504147,44005289,Bangladesh
8800869,2020-12-01,1089.2678217957946,44005286,Bangladesh
8800863,2023-05-01,3782.20118223623,44005283,Pakistan
8800868,2021-03-01,41261.20724699191,44005280,Pakistan
8800868,2023-01-01,6597.062619735309,44005284,India
8800868,2020-10-01,41891.16281264658,44005284,India
8800862,2020-10-01,9932.369980639676,44005287,Bangladesh
8800867,2021-06-01,305.3033057309001,44005284,Bangladesh
8800862,2021-08-01,1168.4940638226244,44005283,Turkey
8800863,2021-07-01,710.9037991674433,44005281,Turkey
8800871,2020-02-01,2047.5772341575896,44005286,Pakistan
8800867,2020-11-01,1903.7200746843646,44005285,Pakistan
8800866,2023-05-01,8593.94456447859,44005287,Pakistan
8800870,2021-05-01,2694.3404250643093,44005285,Bangladesh
8800871,2021-06-01,2496.256031423857,44005289,Bangladesh
8800871,2023-11-01,15250.081155101423,44005281,Pakistan
8800870,2024-04-01,4289.906645616044,44005288,Bangladesh
8800866,2024-08-01,1273.7782064948774,44005284,Turkey
8800870,2022-02-01,441.5890855552316,44005284,Bangladesh
8800866,2020-07-01,1558.8582544840415,44005282,India
8800871,2022-01-01,3052.30713767848,44005280,Turkey
8800862,2022-11-01,7981.683730757077,44005281,Pakistan
8800870,2021-06-01,554.4091478746514,44005282,Bangladesh
8800864,2024-03-01,30113.513560541578,44005284,India
8800865,2022-09-01,10384.207084630561,44005287,Pakistan
8800864,2020-01-01,6778.973162789903,44005280,Bangladesh
8800869,2024-12-01,992.0863315674491,44005281,Bangladesh
8800865,2024-02-01,2179.4369419179493,44005282,Turkey
8800862,2022-06-01,1003.13342508834,44005284,Pakistan
8800871,2024-09-01,12123.641653622732,44005283,India
8800866,2021-10-01,9215.464200923843,44005282,Bangladesh
8800865,2023-05-01,12855.321435616903,44005289,Pakistan
8800863,2022-09-01,3946.251620032185,44005283,Turkey
8800866,2022-07-01,1361.8261321277369,44005282,Turkey
8800867,2023-06-01,315.0048078202368,44005281,Turkey
8800870,2024-11-01,2696.724946631655,44005289,Pakistan
8800866,2022-12-01,1166.5792961316392,44005289,Pakistan
8800862,2020-07-01,1395.214429888937,44005281,Turkey
8800871,2021-09-01,11872.818181319188,44005289,Pakistan
8800862,2020-12-01,1278.3951076138626,44005281,Turkey
8800870,2023-01-01,829.7622466776743,44005285,Bangladesh
8800866,2020-06-01,1067.7701245123712,44005283,Bangladesh
8800871,2023-09-01,13293.853799738661,44005282,Turkey
8800869,2020-10-01,8588.55980960018,44005289,Bangladesh
8800866,2023-01-01,1098.8737981494064,44005283,Pakistan
8800866,2023-09-01,6423.9499449109935,44005281,India
8800871,2022-10-01,15220.028413145736,44005282,Pakistan
8800869,2020-05-01,7052.207118202143,44005281,India
8800870,2023-06-01,511.60866176112586,44005282,Bangladesh
8800867,2021-11-01,1943.8108174705499,44005288,Bangladesh
8800862,2022-12-01,956.3045927000439,44005280,Bangladesh
8800864,2024-05-01,31961.365871982267,44005282,Bangladesh
8800863,2022-05-01,3592.3191996997552,44005288,Pakistan
8800870,2021-02-01,670.6209799697501,44005284,Turkey
8800869,2024-05-01,5561.8216475686395,44005283,India
8800866,2020-08-01,1233.9354399860997,44005288,Bangladesh
8800863,2023-04-01,3899.0296405541144,44005280,Turkey
8800865,2020-08-01,2151.399384186846,44005283,Pakistan
8800867,2021-11-01,1481.404787214497,44005284,Pakistan
8800865,2020-04-01,16392.20028148084,44005288,Pakistan
8800864,2024-01-01,6756.456610669751,44005288,Pakistan
8800862,2022-12-01,1285.0842898974456,44005288,Pakistan
8800865,2021-09-01,15113.842879852382,44005280,India
8800871,2023-05-01,13596.760293522912,44005283,Pakistan
8800869,2024-03-01,7368.896057697267,44005284,Bangladesh
8800864,2020-06-01,4416.410327372516,44005289,Pakistan
8800868,2022-07-01,4544.705847496471,44005284,Pakistan
8800868,2022-12-01,5697.368622620492,44005286,Bangladesh
8800865,2022-04-01,11018.52723445268,44005285,Pakistan
8800863,2023-12-01,635.2848994198506,44005281,Pakistan
8800864,2022-09-01,23306.698231247745,44005280,Pakistan
8800871,2020-01-01,1602.5872445890343,44005288,Pakistan
8800870,2022-04-01,2861.9916360588854,44005282,Bangladesh
8800871,2022-03-01,12459.16008276677,44005287,Bangladesh
8800869,2022-05-01,7085.657204923571,44005283,Turkey
8800869,2024-06-01,1051.6790589138775,44005280,Bangladesh
8800868,2023-07-01,6385.010516244894,44005286,Bangladesh
8800871,2024-04-01,8692.288415757255,44005282,Bangladesh
8800864,2021-02-01,4937.748062736688,44005286,Bangladesh
8800863,2024-12-01,667.4103628573525,44005282,Bangladesh
8800871,2023-03-01,14500.645061195508,44005283,Pakistan
8800864,2020-03-01,39902.08160140965,44005282,Pakistan
8800866,2023-12-01,1141.3703152038013,44005284,Turkey
8800869,2022-05-01,5062.966910628581,44005283,Pakistan
8800866,2020-08-01,1267.499237132009,44005280,India
8800863,2021-09-01,3904.668913695128,44005286,Pakistan
8800867,2022-06-01,268.4637683345788,44005286,Bangladesh
8800862,2021-11-01,5560.999471267884,44005283,Bangladesh
8800871,2021-04-01,12671.602288878306,44005282,India
8800862,2023-09-01,8014.242669053804,44005289,Bangladesh
8800870,2020-11-01,3497.182422758345,44005282,Pakistan
8800864,2023-11-01,26256.34503337694,44005281,Bangladesh
8800869,2020-10-01,7142.639395843838,44005282,Bangladesh
8800864,2020-11-01,36381.74468267055,44005284,India
8800864,2021-05-01,31839.45089715487,44005282,Turkey
8800869,2024-11-01,5569.359682037902,44005284,Turkey
8800871,2024-12-01,2777.840627828725,44005283,India
8800868,2023-09-01,33023.000155990274,44005282,Bangladesh
8800865,2023-05-01,14137.121682140089,44005280,India
8800869,2024-10-01,6537.248652728569,44005288,Pakistan
8800862,2021-05-01,8041.539050633604,44005289,Pakistan
8800867,2021-09-01,1971.5508859189954,44005286,Bangladesh
8800866,2023-05-01,6286.586165881229,44005287,Bangladesh
8800862,2021-10-01,8005.939708577206,44005280,Pakistan
8800865,2021-05-01,16720.679558885233,44005280,India
8800870,2023-05-01,3690.0278595869454,44005289,Bangladesh
8800864,2024-10-01,31737.030702510652,44005282,Pakistan
8800869,2020-11-01,6160.102719156746,44005285,Pakistan
8800864,2023-09-01,30699.75590720427,44005282,Bangladesh
8800866,2022-04-01,5077.8681124264795,44005287,Bangladesh
8800867,2021-11-01,1729.7011748972373,44005280,Pakistan
8800863,2023-07-01,710.3822044936139,44005286,Bangladesh
8800863,2020-07-01,585.4509005364317,44005283,Turkey
8800867,2020-10-01,2293.178032128936,44005281,India
8800862,2021-06-01,1059.826807182883,44005283,Turkey
8800864,2023-07-01,6036.8783023286105,44005285,Bangladesh
8800871,2020-10-01,9781.193887563571,44005282,Bangladesh
8800862,2024-01-01,1015.9591748115478,44005280,Pakistan
8800864,2022-01-01,6291.846367730151,44005288,Pakistan
8800871,2022-08-01,2179.9585901145847,44005281,Pakistan
8800862,2022-09-01,7500.8105216599215,44005286,Bangladesh
8800870,2020-11-01,4181.195302368147,44005289,Pakistan
8800865,2022-03-01,13892.522951767742,44005287,Bangladesh
8800868,2022-11-01,36156.827669506005,44005287,Bangladesh
8800862,2020-06-01,1327.3807639733386,44005288,Pakistan
8800868,2023-12-01,6975.855230408447,44005282,India
8800870,2024-10-01,3961.8948598376783,44005282,Bangladesh
8800866,2024-01-01,1456.9822700581415,44005281,Turkey
8800866,2020-01-01,1347.626873811849,44005283,Bangladesh
8800870,2022-11-01,3166.689052433137,44005283,Turkey
8800866,2020-04-01,8319.057673075726,44005286,Pakistan
8800866,2024-05-01,6979.568556777651,44005287,Bangladesh
8800866,2022-04-01,5726.971284353561,44005281,Turkey
8800862,2023-12-01,1008.1234413218992,44005288,Bangladesh
8800864,2022-04-01,27693.226188374556,44005283,Turkey
8800867,2024-06-01,281.40253260448554,44005288,Pakistan
8800866,2022-06-01,1400.611491128352,44005288,Bangladesh
8800871,2021-09-01,15545.917113924856,44005280,India
8800866,2024-06-01,1095.8698792468394,44005289,Bangladesh
8800871,2020-12-01,2887.9107107258524,44005282,India
8800871,2020-06-01,1781.8642021247633,44005281,India
8800870,2021-10-01,3482.4429699798593,44005283,Bangladesh
8800871,2023-08-01,2103.445752123026,44005285,Bangladesh
8800862,2023-10-01,5931.010707907344,44005283,Pakistan
8800867,2021-10-01,1179.2967968766775,44005284,India
8800867,2024-09-01,1470.269337135972,44005287,Pakistan
8800867,2021-09-01,1758.7137075875294,44005288,Pakistan
8800864,2022-02-01,6887.773754256941,44005280,India
8800868,2023-02-01,6773.724529992443,44005282,Pakistan
8800870,2024-03-01,4176.441844551742,44005283,Pakistan
8800871,2024-06-01,1698.1976532889767,44005286,Pakistan
8800869,2022-04-01,8656.084700109515,44005284,Bangladesh
8800870,2024-05-01,3906.2910308578294,44005283,Turkey
8800871,2024-03-01,12909.980009850871,44005282,Turkey
8800869,2024-08-01,1440.8306605301736,44005283,Bangladesh
8800864,2023-01-01,6262.54569630286,44005284,Turkey
8800865,2024-12-01,2271.245810813448,44005285,Pakistan
8800867,2020-06-01,324.50912809392827,44005284,India
8800868,2024-06-01,7051.496189078427,44005289,Pakistan
8800870,2020-12-01,579.9082715503832,44005283,Bangladesh
8800870,2022-05-01,3523.9691386034865,44005289,Bangladesh
8800870,2020-06-01,465.3201962577586,44005282,Pakistan
8800868,2020-01-01,4813.769434140137,44005288,Pakistan
8800862,2020-06-01,964.4691851979819,44005285,Bangladesh
8800868,2022-02-01,6201.543239553208,44005284,Turkey
8800869,2020-04-01,8706.392752986118,44005283,Pakistan
8800869,2020-02-01,1311.22925170665,44005284,Bangladesh
8800868,2023-10-01,34446.24193227828,44005285,Pakistan
8800865,2024-02-01,3208.1607521803003,44005284,Bangladesh
8800862,2023-10-01,7625.138110780041,44005282,India
8800862,2023-11-01,6944.040959659903,44005280,India
8800869,2022-08-01,778.4109899772805,44005280,Bangladesh
8800871,2021-09-01,10858.250941559574,44005288,Bangladesh
8800871,2021-09-01,11750.160292427872,44005289,Bangladesh
8800867,2023-05-01,1394.064019824086,44005289,Pakistan
8800871,2022-08-01,2130.213234414987,44005285,Pakistan
8800869,2021-02-01,1079.2497271226935,44005281,Turkey
8800862,2021-06-01,1429.6621257397687,44005288,Pakistan
8800866,2024-03-01,7977.76694748213,44005284,Pakistan
8800870,2023-09-01,2260.1310795881814,44005289,Pakistan
8800871,2023-08-01,1705.6670095847817,44005288,Pakistan
8800869,2021-12-01,949.5336333133263,44005284,Bangladesh
8800871,2020-05-01,15312.764799756535,44005284,India
8800863,2023-01-01,800.0525523829532,44005282,India
8800862,2021-06-01,1689.4521929734703,44005285,Pakistan
8800865,2020-09-01,12007.258799115863,44005280,India
8800870,2024-06-01,524.5140551779324,44005283,Pakistan
8800868,2021-04-01,40505.671265663885,44005281,India
8800866,2022-03-01,7541.205301243379,44005286,Pakistan
8800867,2023-11-01,1176.4625077126968,44005281,India
8800864,2022-12-01,6249.607267562935,44005282,Turkey
8800870,2022-03-01,3358.109159563659,44005280,Pakistan
8800862,2023-01-01,1603.5501800876027,44005281,Bangladesh
8800870,2020-10-01,3627.243046370484,44005287,Bangladesh
8800867,2020-08-01,369.15396229876865,44005282,India
8800870,2020-04-01,4501.8978724383005,44005282,Bangladesh
8800864,2020-09-01,31113.138099683474,44005283,Bangladesh
8800870,2023-02-01,620.5723172494256,44005284,Pakistan
8800868,2024-03-01,27201.220271706643,44005281,Bangladesh
8800871,2024-10-01,15213.862298847089,44005282,Bangladesh
8800868,2023-05-01,28388.639145279685,44005284,Bangladesh
8800866,2023-05-01,8461.668373854161,44005282,Pakistan
8800868,2021-05-01,41139.85673387661,44005282,Pakistan
8800868,2024-11-01,41116.88521338993,44005288,Pakistan
8800866,2024-12-01,1499.3352048654813,44005281,Pakistan
8800865,2024-04-01,10914.536146437193,44005281,Turkey
